Active Ingredient,Crop,MRL,Update Date,Pending for regulations update
"MALATHION","CELERIAC","1.000","1996-01-01T00:00:00",
"MALATHION","BRASSICA","1.000","1999-01-01T00:00:00",
"MALATHION","CABBAGE","1.000","1996-01-01T00:00:00",
"MALATHION","MELON","3.000","1996-01-01T00:00:00",
"MALATHION","CUCUMBER","3.000","1996-01-01T00:00:00",
"MALATHION","SQUASH","3.000","1996-01-01T00:00:00",
"MALATHION","WATERMELON","3.000","1996-01-01T00:00:00",
"MALATHION","LETTUCE","1.000","1996-01-01T00:00:00",
"MALATHION","PEPPER","0.500","1996-01-01T00:00:00",
"MALATHION","EGG PLANT","0.500","1996-01-01T00:00:00",
"MALATHION","TOMATO","3.000","1996-01-01T00:00:00",
"MALATHION","PEAS","0.500","1996-01-01T00:00:00",
"MALATHION","BEANS","2.000","1996-01-01T00:00:00",
"MALATHION","RADISH","0.500","1996-01-01T00:00:00",
"MALATHION","BEETROOT","0.500","1996-01-01T00:00:00",
"MALATHION","ONION","0.500","1996-01-01T00:00:00",
"MALATHION","GARLIC","0.500","1996-01-01T00:00:00",
"MALATHION","MANGO","2.000","2005-10-31T00:00:00",
"MALATHION","PERSIMMON","2.000","2005-10-31T00:00:00",
"MALATHION","APPLE","2.000","1996-01-01T00:00:00",
"MALATHION","PEAR","2.000","1996-01-01T00:00:00",
"MALATHION","QUINCE","2.000","1996-01-01T00:00:00",
"MALATHION","PLUM","2.000","2018-07-31T00:00:00","יתבטל"
"MALATHION","CHERRY","2.000","2005-10-31T00:00:00",
"MALATHION","NECTARINE","2.000","2004-07-13T00:00:00",
"MALATHION","FIG","2.000","2005-10-31T00:00:00",
"MALATHION","OLIVES","2.000","1996-01-01T00:00:00",
"MALATHION","GUAVA","2.000","2005-10-31T00:00:00",
"MALATHION","CORN","0.010","2005-12-11T00:00:00",
"MALEIC HYDRAZIDE","POTATO","50.000","2010-10-04T00:00:00",
"MALEIC HYDRAZIDE","TOMATO","0.500","2014-02-16T00:00:00","יתבטל"
"MALEIC HYDRAZIDE","ONION","15.000","1996-01-01T00:00:00",
"MANDIPROPAMID","GRAPES",,"2025-11-04T00:00:00","2.000"
"MANDIPROPAMID","POTATO","0.050","2009-10-13T00:00:00",
"MANDIPROPAMID","MELON","0.050","2009-10-13T00:00:00",
"MANDIPROPAMID","CUCUMBER",,"2025-11-04T00:00:00","0.200"
"MANDIPROPAMID","SQUASH","0.050","2010-07-15T00:00:00",
"MANDIPROPAMID","TOMATO","0.300","2014-03-02T00:00:00",
"MANDIPROPAMID","BASIL","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","MINT","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","PARSLEY (roots and leaves)","2.000","2015-11-12T00:00:00",
"MANDIPROPAMID","ROSMARINE","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","SAGE","10.000","2015-11-12T00:00:00",
"MANDIPROPAMID","ROKULA","5.000","2015-11-12T00:00:00",
"MCPA","SORGHUM BICOLOR","0.500","2013-01-20T00:00:00",
"MCPA","CEREALS","0.500","2005-10-03T00:00:00",
"MCPA","CORN","0.500","2005-10-31T00:00:00",
"MECOPROP-P","OAT","0.010","2005-10-31T00:00:00",
"MECOPROP-P","WHEAT","0.010","2000-04-29T00:00:00",
"MEFENPYR DIETHYL","WHEAT","0.050","2005-11-02T00:00:00",
"MEPANIPYRIM","STRAWBERRY","0.200","1997-03-06T00:00:00",
"MEPANIPYRIM","CUCUMBER","0.100","1997-03-06T00:00:00",
"MEPANIPYRIM","PEPPER","0.100","1999-01-01T00:00:00",
"MEPANIPYRIM","TOMATO","0.100","1997-03-06T00:00:00",
"MEPTYLDINOCAP","GRAPES","0.100","2010-06-21T00:00:00",
"MEPTYLDINOCAP","MELON","0.200","2010-06-21T00:00:00",
"MEPTYLDINOCAP","SQUASH","0.200","2012-05-24T00:00:00",
"MEPTYLDINOCAP","WATERMELON","0.200","2012-05-24T00:00:00",
"MEPTYLDINOCAP","CARROT","0.100","2010-07-15T00:00:00",
"MEPTYLDINOCAP","MANGO","0.050","2013-11-25T00:00:00",
"MEPTYLDINOCAP","APPLE","0.050","2010-06-21T00:00:00",
"MEPTYLDINOCAP","PEAR","0.050","2013-01-20T00:00:00",
"MEPTYLDINOCAP","APRICOT","0.200","2009-04-16T00:00:00",
"MEPTYLDINOCAP","NECTARINE","0.200","2009-04-05T00:00:00",
"MEPTYLDINOCAP","PEACH","0.200","2009-04-05T00:00:00",
"MESOSULFURON-METHYL","WHEAT","0.050","2013-01-20T00:00:00",
"MESOTRIONE","FORAGE CORN",,"2024-10-29T00:00:00","0.010"
"MESOTRIONE","SWEET CORN",,"2024-10-29T00:00:00","0.010"
"MESOTRIONE","CORN",,"2024-10-29T00:00:00","0.010"
"METAFLUMIZONE","GRAPES",,"2023-08-28T00:00:00","0.300"
"METAFLUMIZONE","POTATO","0.010","2016-06-07T00:00:00",
"METAFLUMIZONE","CABBAGE","0.020","2019-06-16T00:00:00","0.700"
"METAFLUMIZONE","CHICK PEA",,"2019-07-23T00:00:00","0.020"
"METAFLUMIZONE","TOMATO","0.300","2016-06-07T00:00:00",
"METAFLUMIZONE","BEANS",,"2019-06-16T00:00:00","1.000"
"METAFLUMIZONE","COTTON",,"2017-07-24T00:00:00","0.020"
"METAFLUMIZONE","ALMOND",,"2023-08-28T00:00:00","0.040"
"METAFLUMIZONE","APPLE",,"2023-08-28T00:00:00","0.500"
"METAFLUMIZONE","PEACH",,"2023-08-28T00:00:00","0.100"
"METAFLUMIZONE","CORN","0.010","2016-06-07T00:00:00",
"METALAXYL","GRAPES","1.000","1996-01-01T00:00:00",
"METALAXYL","STRAWBERRY","0.500","2005-10-31T00:00:00",
"METALAXYL","CITRUS FRUIT","5.000","1996-01-01T00:00:00",
"METALAXYL","MELISA","0.500","2013-01-20T00:00:00",
"METALAXYL","POTATO","0.050","1996-01-01T00:00:00",
"METALAXYL","SMALL RADISH","0.020","2013-01-20T00:00:00",
"METALAXYL","BRASSICA","0.500","1996-01-01T00:00:00",
"METALAXYL","CABBAGE","0.500","2021-08-17T00:00:00",
"METALAXYL","MELON","0.200","2005-10-31T00:00:00",
"METALAXYL","CUCUMBER","0.500","1996-01-01T00:00:00",
"METALAXYL","SQUASH",,"2017-08-17T00:00:00","0.500"
"METALAXYL","CHICK PEA","0.050","2009-10-13T00:00:00",
"METALAXYL","BEET, GREENS","0.500","2014-03-19T00:00:00",
"METALAXYL","CORIANDER","0.500","2013-01-20T00:00:00",
"METALAXYL","CHINESE CABBAGE","0.500","1996-01-01T00:00:00",
"METALAXYL","LETTUCE","2.000","1996-01-01T00:00:00",
"METALAXYL","SPINACH","0.500","2014-03-19T00:00:00",
"METALAXYL","PEPPER","0.010","2013-01-20T00:00:00",
"METALAXYL","TOMATO","0.500","1996-01-01T00:00:00",
"METALAXYL","PEAS","0.050","2009-10-13T00:00:00",
"METALAXYL","CARROT","0.050","1996-01-01T00:00:00",
"METALAXYL","ONION","2.000","1996-01-01T00:00:00",
"METALAXYL","COTTON","0.050","2013-01-20T00:00:00",
"METALAXYL","BASIL","0.500","2013-01-20T00:00:00",
"METALAXYL","CHIVES","0.500","2013-01-20T00:00:00",
"METALAXYL","DILL","0.500","2013-01-20T00:00:00",
"METALAXYL","MINT","0.500","2013-01-20T00:00:00",
"METALAXYL","PARSLEY (roots and leaves)","0.500","2013-01-20T00:00:00",
"METALAXYL","ROSMARINE","0.500","2013-01-20T00:00:00",
"METALAXYL","SAGE","0.500","2013-01-20T00:00:00",
"METALAXYL","ROKET","0.500","2014-03-19T00:00:00",
"METALAXYL","ROKULA","0.500","2013-01-20T00:00:00",
"METALAXYL","MIZONA","0.500","2014-03-19T00:00:00",
"METALAXYL","SPRING ONION","0.500","2013-01-20T00:00:00",
"METALAXYL","TATSUI LEAVES","0.500","2014-03-19T00:00:00",
"METAM SODIUM","STRAWBERRY",,"2018-08-05T00:00:00","0.050"
"METAM SODIUM","CITRUS FRUIT","0.050","1999-01-01T00:00:00",
"METAM SODIUM","POTATO","0.050","1999-01-01T00:00:00",
"METAM SODIUM","MELON","0.050","1996-01-01T00:00:00",
"METAM SODIUM","CUCUMBER","0.050","1996-01-01T00:00:00",
"METAM SODIUM","WATERMELON","0.050","1996-01-01T00:00:00",
"METAM SODIUM","LETTUCE","0.050","1996-01-01T00:00:00",
"METAM SODIUM","PEPPER","0.050","1996-01-01T00:00:00",
"METAM SODIUM","EGG PLANT","0.050","1996-01-01T00:00:00",
"METAM SODIUM","TOMATO","0.050","1996-01-01T00:00:00",
"METAM SODIUM","ONION","0.050","1996-01-01T00:00:00",
"METAM SODIUM","PEANUT","0.050","1996-01-01T00:00:00",
"METAM SODIUM","AVOCADO","0.050","1996-01-01T00:00:00",
"METAM SODIUM","POME FRUITS","0.050","2013-01-20T00:00:00",
"METAM SODIUM","STONE FRUIT","0.050","2013-01-20T00:00:00",
"METAMITRON","FODDER BEET","0.010","1999-01-01T00:00:00",
"METAMITRON","CITRUS FRUIT",,"2025-06-26T00:00:00","0.010"
"METAMITRON","BEETROOT","0.010","1999-01-02T00:00:00",
"METAMITRON","APPLE","0.020","2014-08-04T00:00:00",
"METAZACHLOR","CHICK PEA","0.050","2013-01-20T00:00:00",
"METHIOCARB","ALFALFA","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","CLOVER","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","VETCH","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","FODDER BEET","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","THYME","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","GRAPES","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","CITRUS FRUIT","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","POTATO","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","ARTICHOKE","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","CELERIAC","1.000","2013-01-20T00:00:00","יתבטל"
"METHIOCARB","CHICK PEA","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","BEET, GREENS","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","CORIANDER","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","SPINACH","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","PEPPER","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","PEAS","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","RADISH","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","BEETROOT","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","ONION","0.050","2005-11-02T00:00:00","יתבטל"
"METHIOCARB","ALMOND","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","OREGANO","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","MANGO","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","APPLE","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","PEAR","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","QUINCE","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","PLUM","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","APRICOT","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","NECTARINE","0.050","1999-01-01T00:00:00","יתבטל"
"METHIOCARB","PEACH","0.050","1996-01-01T00:00:00","יתבטל"
"METHIOCARB","BASIL","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","CHIVES","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","DILL","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","MARJORAM","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","MINT","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","PARSLEY (roots and leaves)","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","ROSMARINE","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","SAGE","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","ESTRAGON","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","ROKET","1.000","2019-04-11T00:00:00","יתבטל"
"METHIOCARB","ROKULA","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","MIZONA","1.000","2014-03-19T00:00:00","יתבטל"
"METHIOCARB","CYMBOPOGON","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","SPRING ONION","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","RUMEX CRISPUS","1.000","2011-12-19T00:00:00","יתבטל"
"METHIOCARB","TATSUI LEAVES","1.000","2014-03-19T00:00:00","יתבטל"
"METHOMYL","ALFALFA","10.000","1996-01-01T00:00:00",
"METHOMYL","FODDER BEET","0.100","1996-01-01T00:00:00",
"METHOMYL","THYME","0.600","2013-01-20T00:00:00",
"METHOMYL","SORGHUM BICOLOR","10.000","2013-01-20T00:00:00",
"METHOMYL","RHODS GRASS","10.000","2013-01-20T00:00:00",
"METHOMYL","POTATO","0.100","1996-01-01T00:00:00",
"METHOMYL","SMALL RADISH","0.100","1996-01-01T00:00:00",
"METHOMYL","SUGAR BEET","0.100","1996-01-01T00:00:00",
"METHOMYL","ARTICHOKE","2.000","1996-01-01T00:00:00",
"METHOMYL","CELERIAC","2.000","1996-01-01T00:00:00",
"METHOMYL","CABBAGE","5.000","1996-01-01T00:00:00",
"METHOMYL","CAULIFLOWER","2.000","1996-01-01T00:00:00",
"METHOMYL","MELON","0.200","1996-01-01T00:00:00",
"METHOMYL","CUCUMBER","0.200","1996-01-01T00:00:00",
"METHOMYL","SQUASH","0.200","2007-10-09T00:00:00",
"METHOMYL","WATERMELON","0.200","1996-01-01T00:00:00",
"METHOMYL","CORIANDER","0.600","2013-01-20T00:00:00",
"METHOMYL","PEPPER","1.000","1996-01-01T00:00:00",
"METHOMYL","EGG PLANT","0.200","1996-01-01T00:00:00",
"METHOMYL","TOMATO","1.000","1996-01-01T00:00:00",
"METHOMYL","RADISH","0.100","1996-01-01T00:00:00",
"METHOMYL","BEETROOT","0.100","1996-01-01T00:00:00",
"METHOMYL","CARROT","0.100","1996-01-01T00:00:00",
"METHOMYL","MILK","0.020","1996-01-01T00:00:00",
"METHOMYL","MEAT","0.020","1996-01-01T00:00:00",
"METHOMYL","EDIBLE OFFAL","0.020","2005-11-02T00:00:00",
"METHOMYL","EGGS","0.020","2005-11-02T00:00:00",
"METHOMYL","POULTRY MEAT","0.020","2005-11-02T00:00:00",
"METHOMYL","COTTON","0.500","1996-01-01T00:00:00",
"METHOMYL","OREGANO","0.600","2013-01-20T00:00:00",
"METHOMYL","AVOCADO","0.020","2012-10-16T00:00:00",
"METHOMYL","CORN","0.020","2017-12-28T00:00:00",
"METHOMYL","BASIL","0.600","2013-01-20T00:00:00",
"METHOMYL","CHIVES","0.600","2013-01-20T00:00:00",
"METHOMYL","DILL","0.600","2013-01-20T00:00:00",
"METHOMYL","FENNEL","0.600","2013-01-20T00:00:00",
"METHOMYL","MARJORAM","0.600","2013-01-20T00:00:00",
"METHOMYL","MINT","0.600","2013-01-20T00:00:00",
"METHOMYL","PARSLEY (roots and leaves)","0.600","2013-01-20T00:00:00",
"METHOMYL","ROSMARINE","0.600","2013-01-20T00:00:00",
"METHOMYL","SAGE","0.600","2013-01-20T00:00:00",
"METHOMYL","ESTRAGON","0.600","2013-01-20T00:00:00",
"METHOMYL","ROKET",,"2019-04-11T00:00:00","0.100"
"METHOMYL","ROKULA","0.100","2009-01-14T00:00:00",
"METHOMYL","POULTRY OFFAL","0.020","2005-11-02T00:00:00",
"METHOMYL","CYMBOPOGON","0.600","2013-01-20T00:00:00",
"METHOXYFENOZIDE","ALFALFA","1.000","2001-03-21T00:00:00",
"METHOXYFENOZIDE","GRAPES","2.000","2000-06-19T00:00:00",
"METHOXYFENOZIDE","STRAWBERRY","0.500","2006-11-23T00:00:00",
"METHOXYFENOZIDE","CITRUS FRUIT",,"2018-05-02T00:00:00","0.020"
"METHOXYFENOZIDE","POTATO","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","ARTICHOKE","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","CELERIAC","0.050","2001-01-15T00:00:00",
"METHOXYFENOZIDE","BRASSICA","0.050","2006-01-04T00:00:00","יתבטל"
"METHOXYFENOZIDE","CABBAGE",,"2016-08-09T00:00:00","0.050"
"METHOXYFENOZIDE","BROCCOLI",,"2016-08-09T00:00:00","0.050"
"METHOXYFENOZIDE","CAULIFLOWER",,"2005-11-03T00:00:00","0.050"
"METHOXYFENOZIDE","KOHLRABI",,"2018-02-18T00:00:00","0.050"
"METHOXYFENOZIDE","LETTUCE","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","PEPPER","0.500","2001-01-15T00:00:00",
"METHOXYFENOZIDE","TOMATO","0.500","2005-11-03T00:00:00",
"METHOXYFENOZIDE","BEANS","1.000","2001-01-15T00:00:00",
"METHOXYFENOZIDE","MILK","0.010","2013-01-23T00:00:00",
"METHOXYFENOZIDE","MEAT","0.050","2013-01-23T00:00:00",
"METHOXYFENOZIDE","COTTON","0.500","2006-08-02T00:00:00",
"METHOXYFENOZIDE","ALMOND",,"2025-12-23T00:00:00","0.100"
"METHOXYFENOZIDE","POMEGRANATE","0.300","2007-02-28T00:00:00",
"METHOXYFENOZIDE","APPLE","0.500","2016-09-19T00:00:00",
"METHOXYFENOZIDE","PEAR","0.050","2006-04-03T00:00:00","0.500"
"METHOXYFENOZIDE","PLUM",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","APRICOT",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","NECTARINE",,"2024-05-13T00:00:00","0.250"
"METHOXYFENOZIDE","PEACH",,"2021-06-08T00:00:00","0.250"
"METHOXYFENOZIDE","OLIVES","0.050","2005-11-03T00:00:00",
"METHOXYFENOZIDE","CORN","0.050","2001-01-15T00:00:00",
"METHOXYFENOZIDE","BASIL","0.100","2005-10-30T00:00:00",
"METOBROMURON","POTATO",,"2024-12-29T00:00:00","0.030"
"METOLACHLOR","FORAGE CORN","0.100","1999-01-01T00:00:00",
"METOLACHLOR","POTATO","0.100","1999-01-01T00:00:00",
"METOLACHLOR","WATERMELON","0.020","2009-10-13T00:00:00",
"METOLACHLOR","CHICK PEA","0.100","1999-01-01T00:00:00",
"METOLACHLOR","SWEET CORN","0.100","1999-01-01T00:00:00",
"METOLACHLOR","RED SWEET PEPPER","0.100","1999-01-01T00:00:00",
"METOLACHLOR","BEANS","0.100","1999-01-01T00:00:00",
"METOLACHLOR","MILK","0.020","1999-01-01T00:00:00",
"METOLACHLOR","MEAT","0.020","1999-01-01T00:00:00",
"METOLACHLOR","EDIBLE OFFAL","0.020","1999-01-02T00:00:00",
"METOLACHLOR","EGGS","0.020","1999-01-01T00:00:00",
"METOLACHLOR","PEANUT","0.500","1999-01-01T00:00:00",
"METOLACHLOR","SUNFLOWER","0.100","1999-01-01T00:00:00",
"METOLACHLOR","APPLE","0.120","2017-12-28T00:00:00","יתבטל"
"METOMINOSTROBIN","GRAPES","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","STRAWBERRY","0.100","2006-12-05T00:00:00",
"METOMINOSTROBIN","PEPPER","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","EGG PLANT","0.200","2010-01-03T00:00:00",
"METOMINOSTROBIN","TOMATO","0.200","2004-06-22T00:00:00",
"METOMINOSTROBIN","RED SWEET PEPPER","0.200","2013-01-20T00:00:00",
"METOMINOSTROBIN","CARROT","0.050","2008-03-25T00:00:00",
"METOMINOSTROBIN","ONION","0.050","2008-06-02T00:00:00",
"METOMINOSTROBIN","GARLIC","0.050","2006-12-05T00:00:00",
"METOMINOSTROBIN","APPLE","0.200","2003-11-05T00:00:00",
"METOMINOSTROBIN","PLUM","0.100","2006-05-14T00:00:00",
"METOMINOSTROBIN","NECTARINE","0.100","2003-11-05T00:00:00",
"METOMINOSTROBIN","PEACH","0.100","2003-03-23T00:00:00",
"METRAFENONE","GRAPES","5.000","2013-03-13T00:00:00",
"METRAFENONE","STRAWBERRY","0.500","2013-03-13T00:00:00",
"METRAFENONE","MELON","0.300","2013-03-13T00:00:00",
"METRAFENONE","CUCUMBER","0.300","2015-11-12T00:00:00",
"METRAFENONE","PUMPKINS","0.300","2013-03-13T00:00:00",
"METRAFENONE","SQUASH","0.300","2013-03-13T00:00:00",
"METRAFENONE","WATERMELON","0.050","2013-03-13T00:00:00",
"METRAFENONE","PEPPER",,"2019-07-23T00:00:00","0.150"
"METRAFENONE","EGG PLANT",,"2022-02-15T00:00:00","0.150"
"METRAFENONE","TOMATO",,"2019-06-16T00:00:00","0.200"
"METRAFENONE","SCARLET","0.300","2013-03-13T00:00:00",
"METRAFENONE","MANGO","0.010","2013-03-13T00:00:00",
"METRAFENONE","APPLE",,"2018-02-13T00:00:00","0.100"
"METRIBUZIN","POTATO","0.010","2013-01-20T00:00:00",
"METRIBUZIN","TOMATO","0.010","2013-01-20T00:00:00",
"METRIBUZIN","CARROT","0.010","2013-01-20T00:00:00",
"METRIBUZIN","WHEAT","0.010","2013-01-20T00:00:00",
"MILBEMECTIN","CITRUS FRUIT","0.050","2010-08-02T00:00:00",
"MILBEMECTIN","MELON","0.010","2010-07-20T00:00:00",
"MILBEMECTIN","CUCUMBER","0.010","2010-06-21T00:00:00",
"MILBEMECTIN","WATERMELON","0.010","2010-06-21T00:00:00",
"MILBEMECTIN","PEPPER","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","EGG PLANT","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","TOMATO","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","APPLE","0.050","2009-01-14T00:00:00",
"MILBEMECTIN","PEAR","0.050","2009-02-05T00:00:00",
"MSMA","FRUITS","0.010","1999-01-01T00:00:00",
"MSMA","CITRUS FRUIT","0.010","2005-11-03T00:00:00",
"MSMA","COTTON","0.010","1999-01-01T00:00:00",
"MYCLOBUTANIL","GRAPES","1.000","1996-01-01T00:00:00",
"MYCLOBUTANIL","CITRUS FRUIT","3.000","2009-06-23T00:00:00",
"MYCLOBUTANIL","MELON","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","CUCUMBER","0.300","1996-01-01T00:00:00","יתבטל"
"MYCLOBUTANIL","SQUASH","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","WATERMELON","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","PEPPER","0.500","1996-01-01T00:00:00","יתבטל"
"MYCLOBUTANIL","EGG PLANT","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","TOMATO","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","RED SWEET PEPPER","0.100","2009-11-09T00:00:00",
"MYCLOBUTANIL","BEANS","0.020","2016-08-04T00:00:00",
"MYCLOBUTANIL","ALMOND","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","GARLIC","0.300","1996-01-01T00:00:00",
"MYCLOBUTANIL","MANGO","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","APPLE","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","PEAR","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","PLUM","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","APRICOT","0.200","1996-01-01T00:00:00",
"MYCLOBUTANIL","NECTARINE","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","PEACH","0.500","1996-01-01T00:00:00",
"MYCLOBUTANIL","FIG","0.010","2005-05-26T00:00:00",
"NOVALURON","ALFALFA","2.000","2001-05-24T00:00:00",
"NOVALURON","STRAWBERRY","0.100","2006-01-17T00:00:00",
"NOVALURON","POTATO","0.020","2001-03-21T00:00:00",
"NOVALURON","ARTICHOKE","0.020","2001-07-15T00:00:00",
"NOVALURON","CELERIAC","1.000","2006-10-31T00:00:00",
"NOVALURON","BRASSICA","0.020","2001-03-21T00:00:00",
"NOVALURON","CABBAGE","0.020","2021-08-17T00:00:00",
"NOVALURON","BROCCOLI","0.020","2021-08-17T00:00:00",
"NOVALURON","CAULIFLOWER","0.020","2021-08-17T00:00:00",
"NOVALURON","LETTUCE","0.500","2014-08-06T00:00:00",
"NOVALURON","EGG PLANT","0.050","2005-12-07T00:00:00",
"NOVALURON","TOMATO","0.200","2006-10-05T00:00:00",
"NOVALURON","BEANS","0.020","2001-05-24T00:00:00",
"NOVALURON","CARROT","0.020","2003-05-04T00:00:00",
"NOVALURON","COTTON","0.020","2001-03-21T00:00:00",
"NOVALURON","PEANUT","0.020","2006-10-05T00:00:00",
"NOVALURON","ALMOND",,"2017-01-30T00:00:00","0.040"
"NOVALURON","APPLE","0.100","2012-12-02T00:00:00",
"NOVALURON","PEAR","0.100","2012-12-02T00:00:00",
"NOVALURON","PLUM","0.050","2015-11-12T00:00:00",
"NOVALURON","APRICOT","0.050","2015-11-12T00:00:00",
"NOVALURON","NECTARINE","0.050","2015-11-12T00:00:00",
"NOVALURON","PEACH","0.050","2015-11-12T00:00:00",
"NOVALURON","OLIVES","0.500","2006-10-31T00:00:00",
"NOVALURON","CORN","0.020","2001-03-21T00:00:00",
"NOVALURON","PARSLEY (roots and leaves)","2.000","2008-12-03T00:00:00",
"ORTHO PHENYLPHENOL","CITRUS FRUIT","10.000","1996-01-01T00:00:00",
"OXADIARGYL","WATERMELON","0.010","1999-01-01T00:00:00",
"OXADIARGYL","TOMATO","0.010","1999-01-01T00:00:00",
"OXADIARGYL","GARLIC","0.010","1999-01-01T00:00:00",
"OXADIAZON","FRUITS","0.020","2013-01-20T00:00:00",
"OXADIAZON","GRAPES","0.020","2013-01-20T00:00:00",
"OXADIAZON","STRAWBERRY","0.020","2013-01-20T00:00:00",
"OXADIAZON","CITRUS FRUIT","0.020","2013-01-20T00:00:00",
"OXADIAZON","CELERIAC","0.020","2013-01-20T00:00:00",
"OXADIAZON","BRASSICA","0.020","2013-01-20T00:00:00",
"OXADIAZON","CABBAGE","0.020","2013-01-20T00:00:00",
"OXADIAZON","CAULIFLOWER","0.020","2013-01-20T00:00:00",
"OXADIAZON","LEAFY VEGETABLES","0.020","2013-01-20T00:00:00",
"OXADIAZON","PEPPER","0.020","2013-01-20T00:00:00",
"OXADIAZON","EGG PLANT","0.020","2013-01-20T00:00:00",
"OXADIAZON","TOMATO","0.020","2013-01-20T00:00:00",
"OXADIAZON","ROOT VEGETABLE","0.020","2013-01-20T00:00:00",
"OXADIAZON","SWEET POTATO","0.020","2013-01-20T00:00:00",
"OXADIAZON","ONION","0.020","2013-01-20T00:00:00",
"OXADIAZON","GARLIC","0.020","2013-01-20T00:00:00",
"OXADIAZON","AVOCADO","0.020","2013-01-20T00:00:00",
"OXADIAZON","BANANA","0.020","2013-01-20T00:00:00",
"OXADIAZON","OLIVES","0.020","2013-01-20T00:00:00",
"OXADIAZON","HERBS","0.020","2013-01-20T00:00:00",
"OXAMYL","CUCUMBER","0.010","2017-12-28T00:00:00",
"OXAMYL","PEPPER","0.010","2017-12-28T00:00:00",
"OXAMYL","EGG PLANT","2.000","2017-12-28T00:00:00","0.010"
"OXAMYL","TOMATO","0.010","2017-12-28T00:00:00",
"OXAMYL","CARROT","0.010","2005-12-12T00:00:00",
"OXAMYL","ONION","0.005","2015-11-15T00:00:00",
"OXAMYL","GARLIC","0.005","2015-11-15T00:00:00",
"OXAMYL","BANANA","0.050","2005-11-09T00:00:00",
"OXATHIAPIPROLIN","GRAPES","0.150","2022-08-21T00:00:00","0.700"
